arm,t_s,device,client_ip,client_role,node,blamed_on,server_role,status,latency_ms,resteered_from,exact
baseline,194.489,iot28,10.0.0.28,none,srv4,srv4,none,success,30.36,,True
baseline,194.524,iot37,10.0.0.37,flood,srv5,srv5,none,success,58.26,,True
baseline,194.587,iot2,10.0.0.2,none,srv2,srv2,none,success,42.94,,True
baseline,194.684,iot29,10.0.0.29,none,srv5,srv5,none,success,42.41,,True
baseline,194.728,iot36,10.0.0.36,none,srv4,srv4,none,success,43.19,,True
baseline,194.728,iot40,10.0.0.40,bad_credentials,srv8,srv8,onoff,success,62.81,,True
baseline,194.761,iot39,10.0.0.39,bad_credentials,srv7,srv7,none,success,67.06,,True
baseline,194.763,iot37,10.0.0.37,flood,srv5,srv5,none,success,59.6,,False
baseline,194.778,iot37,10.0.0.37,flood,srv5,srv5,none,success,61.42,,True
baseline,194.887,iot37,10.0.0.37,flood,srv5,srv5,none,success,59.01,,True
baseline,195.038,iot11,10.0.0.11,none,srv3,srv3,sybil,success,103.2,,True
baseline,195.126,iot37,10.0.0.37,flood,srv5,srv5,none,success,58.25,,False
baseline,195.143,iot37,10.0.0.37,flood,srv5,srv5,none,success,59.89,,False
baseline,195.194,iot4,10.0.0.4,none,srv4,srv4,none,success,60.92,,True
baseline,195.265,iot37,10.0.0.37,flood,srv5,srv5,none,success,74.16,,True
baseline,195.492,iot34,10.0.0.34,none,srv2,srv2,none,success,58.34,,True
baseline,195.528,iot13,10.0.0.13,none,srv5,srv5,none,success,69.48,,True
baseline,195.539,iot37,10.0.0.37,flood,srv5,srv5,none,success,68.36,,False
baseline,195.543,iot37,10.0.0.37,flood,srv5,srv5,none,success,84.96,,False
baseline,195.585,iot16,10.0.0.16,none,srv8,srv8,onoff,success,503.46,,True
baseline,195.598,iot21,10.0.0.21,none,srv5,srv5,none,success,61.74,,True
baseline,195.599,iot32,10.0.0.32,none,srv8,srv8,onoff,success,603.06,,True
baseline,195.629,iot37,10.0.0.37,flood,srv5,srv5,none,success,62.22,,True
baseline,195.714,iot35,10.0.0.35,none,srv3,srv3,sybil,success,97.01,,True
baseline,195.789,iot5,10.0.0.5,none,srv5,srv5,none,success,38.79,,True
baseline,195.852,iot26,10.0.0.26,none,srv2,srv2,none,success,40.05,,True
baseline,195.912,iot37,10.0.0.37,flood,srv5,srv5,none,success,60.57,,False
baseline,195.932,iot37,10.0.0.37,flood,srv5,srv5,none,success,61.76,,False
baseline,195.948,iot7,10.0.0.7,none,srv7,srv7,none,success,53.84,,True
baseline,195.995,iot37,10.0.0.37,flood,srv5,srv5,none,success,62.54,,True
baseline,196.051,iot15,10.0.0.15,none,srv7,srv7,none,success,75.81,,True
baseline,196.055,iot23,10.0.0.23,none,srv7,srv7,none,success,65.35,,True
baseline,196.074,iot9,10.0.0.9,none,srv1,srv1,grayhole,success,55.12,,True
baseline,196.091,iot27,10.0.0.27,none,srv3,srv3,sybil,success,165.49,,True
baseline,196.103,iot19,10.0.0.19,none,srv3,srv3,sybil,success,169.91,,True
baseline,196.109,iot10,10.0.0.10,none,srv2,srv2,none,success,62.17,,True
baseline,196.149,iot8,10.0.0.8,none,srv8,srv8,onoff,success,125.07,,True
baseline,196.279,iot31,10.0.0.31,none,srv7,srv7,none,success,65.29,,True
baseline,196.28,iot37,10.0.0.37,flood,srv5,srv5,none,success,62.67,,False
baseline,196.281,iot20,10.0.0.20,none,srv4,srv4,none,success,70.05,,True
baseline,196.297,iot37,10.0.0.37,flood,srv5,srv5,none,success,61.23,,False
baseline,196.365,iot37,10.0.0.37,flood,srv5,srv5,none,success,60.72,,True
baseline,196.432,iot18,10.0.0.18,none,srv2,srv2,none,success,30.56,,True
baseline,196.442,iot3,10.0.0.3,none,srv3,srv3,sybil,success,99.55,,True
baseline,196.478,iot12,10.0.0.12,none,srv4,srv4,none,success,30.9,,True
baseline,196.509,iot24,10.0.0.24,none,srv8,srv8,onoff,success,280.18,,True
baseline,196.545,iot28,10.0.0.28,none,srv4,srv4,none,success,30.02,,True
baseline,196.563,iot25,10.0.0.25,none,srv1,srv1,grayhole,timeout,4025.31,,True
baseline,196.643,iot37,10.0.0.37,flood,srv5,srv5,none,success,58.36,,False
baseline,196.662,iot37,10.0.0.37,flood,srv5,srv5,none,success,59.38,,False
baseline,196.667,iot2,10.0.0.2,none,srv2,srv2,none,success,41.7,,True
baseline,196.732,iot37,10.0.0.37,flood,srv5,srv5,none,success,59.48,,True
baseline,196.767,iot29,10.0.0.29,none,srv5,srv5,none,success,43.02,,True
baseline,196.809,iot36,10.0.0.36,none,srv4,srv4,none,success,43.01,,True
baseline,196.851,iot40,10.0.0.40,bad_credentials,srv8,srv8,onoff,success,161.8,,True
baseline,196.89,iot39,10.0.0.39,bad_credentials,srv7,srv7,none,success,67.34,,True
baseline,197.007,iot37,10.0.0.37,flood,srv5,srv5,none,success,60.03,,False
baseline,197.027,iot37,10.0.0.37,flood,srv5,srv5,none,success,79.11,,False
baseline,197.095,iot37,10.0.0.37,flood,srv5,srv5,none,success,59.27,,True
baseline,197.315,iot11,10.0.0.11,none,srv3,srv3,sybil,success,411.99,,True
baseline,197.321,iot4,10.0.0.4,none,srv4,srv4,none,success,74.18,,True
baseline,197.321,iot30,10.0.0.30,none,srv6,srv6,drop,timeout,4055.35,,True
baseline,197.364,iot1,10.0.0.1,none,srv1,srv1,grayhole,success,68.43,,True
baseline,197.39,iot37,10.0.0.37,flood,srv5,srv5,none,success,66.44,,False
baseline,197.391,iot37,10.0.0.37,flood,srv5,srv5,none,success,65.45,,False
baseline,197.4,iot17,10.0.0.17,none,srv1,srv1,grayhole,timeout,4030.48,,True
baseline,197.462,iot37,10.0.0.37,flood,srv5,srv5,none,success,61.38,,True
baseline,197.604,iot34,10.0.0.34,none,srv2,srv2,none,success,58.97,,True
baseline,197.65,iot13,10.0.0.13,none,srv5,srv5,none,success,59.83,,True
baseline,197.713,iot21,10.0.0.21,none,srv5,srv5,none,success,58.86,,True
baseline,197.761,iot37,10.0.0.37,flood,srv5,srv5,none,success,67.15,,False
baseline,197.762,iot37,10.0.0.37,flood,srv5,srv5,none,success,67.3,,False
baseline,197.797,iot38,10.0.0.38,spoof,srv6,srv6,drop,timeout,4018.46,,True
baseline,197.828,iot37,10.0.0.37,flood,srv5,srv5,none,success,59.69,,True
baseline,197.836,iot35,10.0.0.35,none,srv3,srv3,sybil,success,116.81,,True
baseline,197.866,iot5,10.0.0.5,none,srv5,srv5,none,success,45.43,,True
baseline,197.926,iot26,10.0.0.26,none,srv2,srv2,none,success,39.57,,True
baseline,198.048,iot7,10.0.0.7,none,srv7,srv7,none,success,51.47,,True
baseline,198.127,iot16,10.0.0.16,none,srv8,srv8,onoff,success,318.86,,True
baseline,198.132,iot37,10.0.0.37,flood,srv5,srv5,none,success,58.8,,False
baseline,198.138,iot37,10.0.0.37,flood,srv5,srv5,none,success,68.74,,False
baseline,198.168,iot23,10.0.0.23,none,srv7,srv7,none,success,56.03,,True
baseline,198.182,iot9,10.0.0.9,none,srv1,srv1,grayhole,timeout,4025.41,,True
baseline,198.19,iot15,10.0.0.15,none,srv7,srv7,none,success,67.28,,True
baseline,198.191,iot37,10.0.0.37,flood,srv5,srv5,none,success,62.48,,True
baseline,198.275,iot32,10.0.0.32,none,srv8,srv8,onoff,success,550.72,,True
baseline,198.278,iot10,10.0.0.10,none,srv2,srv2,none,success,66.38,,True
baseline,198.3,iot27,10.0.0.27,none,srv3,srv3,sybil,success,247.4,,True
baseline,198.306,iot8,10.0.0.8,none,srv8,srv8,onoff,success,581.99,,True
baseline,198.329,iot19,10.0.0.19,none,srv3,srv3,sybil,success,439.35,,True
baseline,198.401,iot31,10.0.0.31,none,srv7,srv7,none,success,62.39,,True
baseline,198.407,iot20,10.0.0.20,none,srv4,srv4,none,success,62.44,,True
baseline,198.491,iot18,10.0.0.18,none,srv2,srv2,none,success,33.03,,True
baseline,198.535,iot12,10.0.0.12,none,srv4,srv4,none,success,30.49,,True
baseline,198.546,iot37,10.0.0.37,flood,srv5,srv5,none,success,58.96,,False
baseline,198.551,iot37,10.0.0.37,flood,srv5,srv5,none,success,68.89,,False
baseline,198.557,iot37,10.0.0.37,flood,srv5,srv5,none,success,76.65,,True
baseline,198.597,iot3,10.0.0.3,none,srv3,srv3,sybil,success,272.15,,True
baseline,198.602,iot28,10.0.0.28,none,srv4,srv4,none,success,32.15,,True
baseline,198.748,iot2,10.0.0.2,none,srv2,srv2,none,success,43.35,,True
baseline,198.828,iot24,10.0.0.24,none,srv8,srv8,onoff,success,101.9,,True
baseline,198.849,iot29,10.0.0.29,none,srv5,srv5,none,success,44.3,,True
baseline,198.89,iot36,10.0.0.36,none,srv4,srv4,none,success,48.21,,True
baseline,198.909,iot37,10.0.0.37,flood,srv5,srv5,none,success,65.4,,False
baseline,198.924,iot14,10.0.0.14,none,srv6,srv6,drop,timeout,4021.89,,True
baseline,198.93,iot37,10.0.0.37,flood,srv5,srv5,none,success,91.74,,False
baseline,198.932,iot37,10.0.0.37,flood,srv5,srv5,none,success,96.14,,True
baseline,199.021,iot39,10.0.0.39,bad_credentials,srv7,srv7,none,success,71.63,,True
baseline,199.069,iot40,10.0.0.40,bad_credentials,srv8,srv8,onoff,success,289.8,,True
baseline,199.284,iot37,10.0.0.37,flood,srv5,srv5,none,success,60.13,,False
baseline,199.329,iot37,10.0.0.37,flood,srv5,srv5,none,success,69.91,,False
baseline,199.331,iot37,10.0.0.37,flood,srv5,srv5,none,success,68.12,,True
baseline,199.345,iot6,10.0.0.6,none,srv6,srv6,drop,timeout,4031.47,,True
baseline,199.354,iot33,10.0.0.33,none,srv1,srv1,grayhole,timeout,4022.09,,True
baseline,199.386,iot22,10.0.0.22,none,srv6,srv6,drop,timeout,4031.08,,True
baseline,199.436,iot4,10.0.0.4,none,srv4,srv4,none,success,58.49,,True
baseline,199.495,iot1,10.0.0.1,none,srv1,srv1,grayhole,success,74.72,,True
baseline,199.648,iot37,10.0.0.37,flood,srv5,srv5,none,success,58.65,,False
baseline,199.683,iot11,10.0.0.11,none,srv3,srv3,sybil,success,311.5,,True
baseline,199.702,iot37,10.0.0.37,flood,srv5,srv5,none,success,69.4,,False
baseline,199.702,iot37,10.0.0.37,flood,srv5,srv5,none,success,69.37,,True
baseline,199.717,iot34,10.0.0.34,none,srv2,srv2,none,success,60.41,,True
baseline,199.764,iot13,10.0.0.13,none,srv5,srv5,none,success,58.7,,True
baseline,199.826,iot21,10.0.0.21,none,srv5,srv5,none,success,58.3,,True
baseline,199.945,iot5,10.0.0.5,none,srv5,srv5,none,success,44.23,,True
baseline,199.979,iot35,10.0.0.35,none,srv3,srv3,sybil,success,144.09,,True
baseline,199.999,iot26,10.0.0.26,none,srv2,srv2,none,success,38.11,,True
baseline,200.012,iot37,10.0.0.37,flood,srv5,srv5,none,success,60.7,,False
baseline,200.075,iot37,10.0.0.37,flood,srv5,srv5,none,success,74.28,,False
baseline,200.076,iot37,10.0.0.37,flood,srv5,srv5,none,success,77.98,,True
baseline,200.145,iot7,10.0.0.7,none,srv7,srv7,none,success,51.07,,True
baseline,200.299,iot23,10.0.0.23,none,srv7,srv7,none,success,52.79,,True
baseline,200.313,iot15,10.0.0.15,none,srv7,srv7,none,success,64.4,,True
baseline,200.375,iot37,10.0.0.37,flood,srv5,srv5,none,success,58.45,,False
baseline,200.402,iot10,10.0.0.10,none,srv2,srv2,none,success,66.12,,True
baseline,200.455,iot37,10.0.0.37,flood,srv5,srv5,none,success,64.34,,False
baseline,200.458,iot37,10.0.0.37,flood,srv5,srv5,none,success,72.82,,True
baseline,200.485,iot16,10.0.0.16,none,srv8,srv8,onoff,success,339.96,,True
baseline,200.521,iot31,10.0.0.31,none,srv7,srv7,none,success,66.79,,True
baseline,200.528,iot20,10.0.0.20,none,srv4,srv4,none,success,66.85,,True
baseline,200.548,iot18,10.0.0.18,none,srv2,srv2,none,success,31.63,,True
baseline,200.588,iot27,10.0.0.27,none,srv3,srv3,sybil,success,158.08,,True
baseline,200.592,iot12,10.0.0.12,none,srv4,srv4,none,success,30.1,,True
baseline,200.658,iot28,10.0.0.28,none,srv4,srv4,none,success,35.89,,True
baseline,200.737,iot37,10.0.0.37,flood,srv5,srv5,none,success,58.8,,False
baseline,200.815,iot19,10.0.0.19,none,srv3,srv3,sybil,success,117.58,,True
baseline,200.823,iot37,10.0.0.37,flood,srv5,srv5,none,success,59.7,,False
baseline,200.83,iot2,10.0.0.2,none,srv2,srv2,none,success,43.57,,True
baseline,200.836,iot37,10.0.0.37,flood,srv5,srv5,none,success,63.45,,True
baseline,200.865,iot32,10.0.0.32,none,srv8,srv8,onoff,success,94.42,,True
baseline,200.908,iot8,10.0.0.8,none,srv8,srv8,onoff,success,148.23,,True
baseline,200.923,iot3,10.0.0.3,none,srv3,srv3,sybil,success,82.69,,True
baseline,200.933,iot29,10.0.0.29,none,srv5,srv5,none,success,43.16,,True
baseline,200.971,iot24,10.0.0.24,none,srv8,srv8,onoff,success,162.66,,True
baseline,200.996,iot36,10.0.0.36,none,srv4,srv4,none,success,42.28,,True
baseline,201.101,iot37,10.0.0.37,flood,srv5,srv5,none,success,59.06,,False
baseline,201.152,iot39,10.0.0.39,bad_credentials,srv7,srv7,none,success,68.5,,True
baseline,201.187,iot37,10.0.0.37,flood,srv5,srv5,none,success,62.8,,False
baseline,201.331,iot37,10.0.0.37,flood,srv5,srv5,none,success,189.22,,True
baseline,201.416,iot40,10.0.0.40,bad_credentials,srv8,srv8,onoff,success,117.64,,True
baseline,201.464,iot37,10.0.0.37,flood,srv5,srv5,none,success,58.43,,True
baseline,201.549,iot4,10.0.0.4,none,srv4,srv4,none,success,59.15,,True
baseline,201.619,iot37,10.0.0.37,flood,srv5,srv5,none,success,58.69,,False
baseline,201.632,iot1,10.0.0.1,none,srv1,srv1,grayhole,success,66.67,,True
baseline,201.699,iot37,10.0.0.37,flood,srv5,srv5,none,success,58.92,,True
baseline,201.827,iot37,10.0.0.37,flood,srv5,srv5,none,success,59.48,,True
baseline,201.831,iot34,10.0.0.34,none,srv2,srv2,none,success,60.22,,True
baseline,201.876,iot13,10.0.0.13,none,srv5,srv5,none,success,58.77,,True
baseline,201.942,iot21,10.0.0.21,none,srv5,srv5,none,success,58.86,,True
baseline,201.982,iot37,10.0.0.37,flood,srv5,srv5,none,success,61.88,,False
baseline,202.026,iot5,10.0.0.5,none,srv5,srv5,none,success,41.99,,True
baseline,202.059,iot11,10.0.0.11,none,srv3,srv3,sybil,success,473.21,,True
baseline,202.063,iot37,10.0.0.37,flood,srv5,srv5,none,success,60.05,,True
baseline,202.073,iot26,10.0.0.26,none,srv2,srv2,none,success,40.17,,True
baseline,202.15,iot35,10.0.0.35,none,srv3,srv3,sybil,success,408.14,,True
baseline,202.19,iot37,10.0.0.37,flood,srv5,srv5,none,success,61.43,,True
baseline,202.275,iot7,10.0.0.7,none,srv7,srv7,none,success,51.13,,True
baseline,202.347,iot37,10.0.0.37,flood,srv5,srv5,none,success,58.47,,False
baseline,202.397,iot23,10.0.0.23,none,srv7,srv7,none,success,50.34,,True
baseline,202.431,iot37,10.0.0.37,flood,srv5,srv5,none,success,58.06,,True
baseline,202.435,iot15,10.0.0.15,none,srv7,srv7,none,success,64.82,,True
baseline,202.527,iot10,10.0.0.10,none,srv2,srv2,none,success,62.17,,True
baseline,202.562,iot37,10.0.0.37,flood,srv5,srv5,none,success,58.42,,True
baseline,202.605,iot18,10.0.0.18,none,srv2,srv2,none,success,29.75,,True
baseline,202.639,iot25,10.0.0.25,none,srv1,srv1,grayhole,success,56.4,,True
baseline,202.645,iot31,10.0.0.31,none,srv7,srv7,none,success,66.27,,True
baseline,202.648,iot12,10.0.0.12,none,srv4,srv4,none,success,30.18,,True
baseline,202.652,iot20,10.0.0.20,none,srv4,srv4,none,success,67.43,,True
baseline,202.71,iot37,10.0.0.37,flood,srv5,srv5,none,success,58.7,,False
baseline,202.72,iot28,10.0.0.28,none,srv4,srv4,none,success,30.28,,True
baseline,202.788,iot27,10.0.0.27,none,srv3,srv3,sybil,success,238.43,,True
baseline,202.794,iot37,10.0.0.37,flood,srv5,srv5,none,success,60.15,,True
baseline,202.869,iot16,10.0.0.16,none,srv8,srv8,onoff,success,172.33,,True
baseline,202.913,iot2,10.0.0.2,none,srv2,srv2,none,success,42.97,,True
baseline,202.924,iot37,10.0.0.37,flood,srv5,srv5,none,success,59.67,,True
baseline,202.986,iot19,10.0.0.19,none,srv3,srv3,sybil,success,147.84,,True
baseline,203.001,iot32,10.0.0.32,none,srv8,srv8,onoff,success,124.73,,True
baseline,203.014,iot29,10.0.0.29,none,srv5,srv5,none,success,42.53,,True
baseline,203.057,iot3,10.0.0.3,none,srv3,srv3,sybil,success,199.41,,True
baseline,203.072,iot37,10.0.0.37,flood,srv5,srv5,none,success,57.9,,False
baseline,203.076,iot36,10.0.0.36,none,srv4,srv4,none,success,44.49,,True
baseline,203.083,iot8,10.0.0.8,none,srv8,srv8,onoff,success,273.29,,True
baseline,203.157,iot37,10.0.0.37,flood,srv5,srv5,none,success,58.7,,True
baseline,203.171,iot24,10.0.0.24,none,srv8,srv8,onoff,success,336.34,,True
baseline,203.289,iot37,10.0.0.37,flood,srv5,srv5,none,success,61.79,,True
baseline,203.362,iot39,10.0.0.39,bad_credentials,srv7,srv7,none,success,66.29,,True
baseline,203.374,iot30,10.0.0.30,none,srv6,srv6,drop,timeout,4012.18,,True
baseline,203.433,iot37,10.0.0.37,flood,srv5,srv5,none,success,58.84,,True
baseline,203.492,iot17,10.0.0.17,none,srv1,srv1,grayhole,timeout,4029.54,,True
baseline,203.537,iot37,10.0.0.37,flood,srv5,srv5,none,success,58.48,,True
baseline,203.592,iot40,10.0.0.40,bad_credentials,srv8,srv8,onoff,success,336.68,,True
baseline,203.653,iot37,10.0.0.37,flood,srv5,srv5,none,success,58.13,,True
baseline,203.661,iot4,10.0.0.4,none,srv4,srv4,none,success,59.08,,True
baseline,203.76,iot1,10.0.0.1,none,srv1,srv1,grayhole,success,66.51,,True
baseline,203.798,iot37,10.0.0.37,flood,srv5,srv5,none,success,62.75,,True
baseline,203.854,iot38,10.0.0.38,spoof,srv6,srv6,drop,timeout,4018.28,,True
baseline,203.903,iot37,10.0.0.37,flood,srv5,srv5,none,success,58.53,,True
baseline,203.945,iot34,10.0.0.34,none,srv2,srv2,none,success,58.94,,True
baseline,203.989,iot13,10.0.0.13,none,srv5,srv5,none,success,58.4,,True
baseline,204.015,iot37,10.0.0.37,flood,srv5,srv5,none,success,59.3,,True
baseline,204.054,iot21,10.0.0.21,none,srv5,srv5,none,success,58.92,,True
baseline,204.106,iot5,10.0.0.5,none,srv5,srv5,none,success,38.12,,True
baseline,204.145,iot26,10.0.0.26,none,srv2,srv2,none,success,38.13,,True
baseline,204.164,iot37,10.0.0.37,flood,srv5,srv5,none,success,59.9,,True
baseline,204.273,iot37,10.0.0.37,flood,srv5,srv5,none,success,66.54,,True
baseline,204.279,iot9,10.0.0.9,none,srv1,srv1,grayhole,timeout,4025.9,,True
baseline,204.371,iot7,10.0.0.7,none,srv7,srv7,none,success,50.61,,True
baseline,204.377,iot37,10.0.0.37,flood,srv5,srv5,none,success,57.84,,True
baseline,204.494,iot23,10.0.0.23,none,srv7,srv7,none,success,53.93,,True
baseline,204.545,iot37,10.0.0.37,flood,srv5,srv5,none,success,71.69,,False
baseline,204.558,iot15,10.0.0.15,none,srv7,srv7,none,success,71.58,,True
baseline,204.593,iot35,10.0.0.35,none,srv3,srv3,sybil,success,390.17,,True
baseline,204.594,iot11,10.0.0.11,none,srv3,srv3,sybil,success,381.44,,True
baseline,204.639,iot37,10.0.0.37,flood,srv5,srv5,none,success,63.14,,True
baseline,204.647,iot10,10.0.0.10,none,srv2,srv2,none,success,80.02,,True
baseline,204.662,iot18,10.0.0.18,none,srv2,srv2,none,success,33.5,,True
baseline,204.706,iot12,10.0.0.12,none,srv4,srv4,none,success,32.51,,True
baseline,204.74,iot37,10.0.0.37,flood,srv5,srv5,none,success,58.13,,True
baseline,204.745,iot25,10.0.0.25,none,srv1,srv1,grayhole,timeout,4023.75,,True
baseline,204.771,iot31,10.0.0.31,none,srv7,srv7,none,success,61.84,,True
baseline,204.776,iot28,10.0.0.28,none,srv4,srv4,none,success,29.65,,True
baseline,204.777,iot20,10.0.0.20,none,srv4,srv4,none,success,62.72,,True
baseline,204.922,iot37,10.0.0.37,flood,srv5,srv5,none,success,61.4,,False
baseline,204.972,iot14,10.0.0.14,none,srv6,srv6,drop,timeout,4014.39,,True
baseline,204.993,iot2,10.0.0.2,none,srv2,srv2,none,success,46.48,,True
baseline,205.003,iot37,10.0.0.37,flood,srv5,srv5,none,success,58.98,,True
baseline,205.069,iot27,10.0.0.27,none,srv3,srv3,sybil,success,107.98,,True
baseline,205.079,iot16,10.0.0.16,none,srv8,srv8,onoff,success,103.94,,True
baseline,205.094,iot29,10.0.0.29,none,srv5,srv5,none,success,42.97,,True
baseline,205.101,iot37,10.0.0.37,flood,srv5,srv5,none,success,61.75,,True
baseline,205.159,iot36,10.0.0.36,none,srv4,srv4,none,success,44.5,,True
baseline,205.169,iot32,10.0.0.32,none,srv8,srv8,onoff,success,183.91,,True
baseline,205.184,iot19,10.0.0.19,none,srv3,srv3,sybil,success,126.29,,True
baseline,205.288,iot37,10.0.0.37,flood,srv5,srv5,none,success,61.22,,False
baseline,205.314,iot3,10.0.0.3,none,srv3,srv3,sybil,success,120.22,,True
baseline,205.366,iot37,10.0.0.37,flood,srv5,srv5,none,success,58.57,,True
baseline,205.383,iot8,10.0.0.8,none,srv8,srv8,onoff,success,104.94,,True
baseline,205.419,iot33,10.0.0.33,none,srv1,srv1,grayhole,timeout,4017.45,,True
baseline,205.438,iot6,10.0.0.6,none,srv6,srv6,drop,timeout,4029.81,,True
baseline,205.468,iot37,10.0.0.37,flood,srv5,srv5,none,success,58.57,,True
baseline,205.479,iot22,10.0.0.22,none,srv6,srv6,drop,timeout,4031.59,,True
baseline,205.492,iot39,10.0.0.39,bad_credentials,srv7,srv7,none,success,71.87,,True
baseline,205.545,iot24,10.0.0.24,none,srv8,srv8,onoff,success,125.32,,True
baseline,205.652,iot37,10.0.0.37,flood,srv5,srv5,none,success,59.21,,False
baseline,205.728,iot37,10.0.0.37,flood,srv5,srv5,none,success,58.26,,True
baseline,205.775,iot4,10.0.0.4,none,srv4,srv4,none,success,58.52,,True
baseline,205.83,iot37,10.0.0.37,flood,srv5,srv5,none,success,58.37,,True
baseline,205.889,iot1,10.0.0.1,none,srv1,srv1,grayhole,timeout,4027.8,,True
baseline,205.987,iot40,10.0.0.40,bad_credentials,srv8,srv8,onoff,success,62.78,,True
baseline,206.014,iot37,10.0.0.37,flood,srv5,srv5,none,success,58.2,,False
